"Omschrijving";"St.";"Cap.";"Bruto acc.";"Aant.";"Omzet";"Inkoop acc.";"Bijk.k.";"Skipas";"Huurmat.";"Skiles";"Catering";"Vervoer";"Verz.";"Korting";"Overig";"Inkoop tot.";"Marge";"Marge %";"Betaald"
"C11105195";1;6;1473,00;3;2541,00;1249,35;21,00;782,55;157,79;0,00;0,00;0,00;0,00;0,00;0,00;2210,69;330,31;13,00;312,34
"C11105196";1;5;1560,00;5;1740,95;1372,80;0,00;0,00;0,00;0,00;0,00;0,00;14,51;0,00;0,00;1387,31;353,64;20,31;500,00
"C11105197";1;8;700,00;7;1195,00;755,00;0,00;0,00;212,00;0,00;0,00;0,00;0,00;0,00;0,00;967,00;228,00;19,08;755,00
"Q11105198";1;18;6495,00;18;6515,00;5196,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5196,00;1319,00;20,25;0,00
"C11105199";1;8;1400,00;5;1768,00;1448,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1448,00;320,00;18,10;1448,00
"C11105200";1;17;5317,00;13;8278,87;4386,52;0,00;1460,64;679,00;0,00;0,00;0,00;67,79;0,00;0,00;6593,95;1684,92;20,35;4386,52
"C11105201";1;8;945,00;6;984,34;803,25;0,00;0,00;0,00;0,00;0,00;0,00;12,34;0,00;0,00;815,59;168,75;17,14;0,00
"C11105202";1;12;3730,00;12;3750,00;3058,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3058,60;691,40;18,44;0,00
"C11105203";1;6;945,00;4;1189,50;965,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;965,00;224,50;18,87;0,00
"C11105204";1;24;2195,00;11;2215,00;1896,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1896,47;318,53;14,38;0,00
"C11105205";1;6;779,80;4;865,00;701,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;701,82;163,18;18,86;701,82
"C11105206";1;8;2641,00;7;5359,00;2244,85;0,00;1226,40;0,00;0,00;1178,00;0,00;0,00;0,00;0,00;4649,25;709,75;13,24;0,00
"B11105207";1;6;983,00;6;1462,00;1085,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1085,85;376,15;25,73;1085,85
"C11105208";1;6;995,00;4;1905,00;796,00;36,00;780,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1612,00;293,00;15,38;796,00
"C11105209";1;4;340,00;2;765,37;272,00;0,00;210,00;66,00;0,00;0,00;0,00;64,58;0,00;0,00;612,58;152,79;19,96;272,00
"C11105210";1;8;2750,00;5;2770,00;2255,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2255,00;515,00;18,59;2255,00
"C11105211";1;10;1748,00;7;3685,00;1398,40;0,00;1265,25;234,81;0,00;0,00;0,00;0,00;0,00;0,00;2898,46;786,54;21,34;1398,40
"B11105212";1;14;2450,00;10;3060,00;2510,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2510,00;550,00;17,97;0,00
"C11105213";1;4;479,00;2;814,00;383,20;0,00;260,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;643,20;170,80;20,98;0,00
"C11105214";1;16;3299,00;16;4413,61;3299,00;0,00;0,00;0,00;0,00;0,00;0,00;172,63;0,00;0,00;3471,63;941,98;21,34;3299,00
"C11105215";1;6;932,00;5;2122,79;745,60;0,00;611,60;209,00;0,00;0,00;0,00;82,72;0,00;0,00;1648,92;473,87;22,32;745,60
"C11105216";1;6;1136,00;4;2417,50;1136,00;0,00;676,80;171,88;0,00;0,00;0,00;0,00;0,00;0,00;1984,68;432,82;17,90;1136,00
"C11105217";1;17;5847,00;15;9262,50;4823,77;0,00;2105,04;576,00;0,00;0,00;0,00;0,00;0,00;0,00;7504,81;1757,69;18,98;4823,77
"C11105218";1;10;1835,00;6;2120,00;1468,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1468,00;652,00;30,75;0,00
"C11105219";1;6;1316,00;6;3087,50;947,52;0,00;1120,56;433,97;0,00;0,00;0,00;0,00;0,00;0,00;2502,05;585,45;18,96;0,00
"C11105220";1;5;420,00;4;586,00;479,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;479,00;107,00;18,26;479,00
"C11105221";1;6;874,00;6;1155,00;874,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;874,00;281,00;24,33;874,00
"C11105222";1;12;2295,00;9;2315,00;1950,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1950,75;364,25;15,73;1950,75
"C11105223";1;10;599,00;5;1408,90;479,20;0,00;592,00;0,00;0,00;0,00;0,00;54,70;0,00;0,00;1125,90;283,00;20,09;0,00
"C11105224";1;9;3455,00;4;4197,50;2850,38;0,00;648,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3498,38;699,12;16,66;0,00
"C11105225";1;10;2150,00;6;2695,00;1720,00;0,00;216,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1936,90;758,10;28,13;0,00
"C11105226";1;8;1723,00;6;2480,00;1378,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1378,40;1101,60;44,42;0,00
"C11105227";1;8;1540,00;8;2558,00;1574,00;0,00;0,00;477,00;0,00;0,00;0,00;0,00;0,00;0,00;2051,00;507,00;19,82;1574,00
"C11105228";1;14;2550,00;12;4940,00;2167,50;0,00;2084,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4251,90;688,10;13,93;2167,50
"C11105229";1;4;847,00;2;2015,00;847,00;0,00;762,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1609,76;405,24;20,11;0,00
"C11105230";1;8;0,00;8;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"C11105231";1;8;4125,00;8;5620,00;3300,00;0,00;1413,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4713,76;906,24;16,13;0,00
"C11105232";1;14;3508,00;11;6013,00;3020,05;98,00;2048,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5166,45;846,55;14,08;755,01
"C11105234";1;10;1449,00;8;3685,00;985,32;0,00;1401,12;412,56;0,00;0,00;0,00;0,00;0,00;0,00;2799,00;886,00;24,04;0,00
"C11105235";1;16;4750,00;13;7366,00;4037,50;0,00;2376,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6413,50;952,50;12,93;0,00
"C11105236";1;14;2450,00;10;4925,44;2082,50;0,00;1737,00;294,17;0,00;0,00;0,00;41,31;0,00;0,00;4154,98;770,46;15,64;2082,50
"C11105238";1;12;3195,00;11;3985,00;2300,40;0,00;922,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3222,90;762,10;19,12;0,00
"C11105239";1;8;1470,00;7;2600,00;1117,20;0,00;757,50;250,00;0,00;0,00;0,00;0,00;0,00;0,00;2124,70;475,30;18,28;0,00
"Q11105240";1;8;0,00;8;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"C11105241";1;6;805,00;5;1479,50;839,00;0,00;0,00;344,50;0,00;0,00;0,00;0,00;0,00;0,00;1183,50;296,00;20,01;839,00
"Q11105242";1;8;1995,00;8;1695,75;1596,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1596,00;99,75;5,88;0,00
"C11105243";1;4;591,00;3;1310,00;591,00;0,00;499,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1090,50;219,50;16,76;591,00
"C11105244";1;20;3840,00;13;4375,00;3456,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3456,00;919,00;21,01;3456,00
"C11105245";1;8;1095,00;6;1010,00;788,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;788,40;221,60;21,94;0,00
"C11105246";1;10;1407,70;10;1775,00;1407,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1407,70;367,30;20,69;1407,70
"E11105247";1;12;0,00;10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"C11105248";1;2;560,00;2;1020,07;448,00;0,00;360,06;0,00;0,00;0,00;0,00;42,67;0,00;0,00;850,73;169,34;16,60;448,00
"C11105249";1;10;1499,00;9;3233,28;1199,20;0,00;792,80;353,00;0,00;0,00;0,00;106,97;0,00;0,00;2451,97;781,31;24,16;1199,20
"C11105250";1;12;2492,00;10;8102,50;2492,00;0,00;1353,60;286,50;786,72;1832,00;0,00;0,00;0,00;0,00;6750,82;1351,68;16,68;0,00
"C11105251";1;10;3439,00;10;5953,00;2751,20;0,00;2107,48;99,30;137,70;0,00;0,00;0,00;0,00;0,00;5095,68;857,32;14,40;0,00
"T11105252";1;10;1682,00;8;1659,50;1446,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1446,30;213,20;12,85;1446,30
"C11105253";1;4;994,00;2;1550,00;715,68;0,00;404,88;120,32;0,00;0,00;0,00;0,00;0,00;0,00;1240,88;309,12;19,94;0,00
"C11105254";1;12;2459,00;10;4508,00;1770,48;0,00;1112,32;534,00;0,00;0,00;0,00;146,70;0,00;0,00;3563,50;944,50;20,95;0,00
"C11105255";1;15;3100,00;13;5740,00;2480,00;0,00;2258,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4738,10;1001,90;17,45;2480,00
"C11105256";1;16;3746,00;14;4343,88;3371,40;0,00;0,00;0,00;0,00;0,00;0,00;54,33;0,00;0,00;3425,73;918,15;21,14;0,00
"T11105257";1;6;1985,00;4;1895,00;1637,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1637,62;257,38;13,58;0,00
"T11105258";1;14;5125,00;12;4870,00;4228,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4228,12;641,88;13,18;0,00
"C11105259";1;14;1908,00;12;4276,50;1660,05;84,00;1629,00;296,45;0,00;0,00;0,00;0,00;0,00;0,00;3669,50;607,00;14,19;1660,05
"V11105260";1;12;3950,00;10;7270,00;3160,00;0,00;2185,00;567,20;0,00;0,00;0,00;0,00;0,00;0,00;5912,20;1357,80;18,68;3160,00
"C11105261";1;8;1380,00;8;2880,00;1207,50;0,00;1084,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2292,00;588,00;20,42;0,00
"T11105262";1;4;230,00;2;469,00;174,80;0,00;141,60;43,00;0,00;0,00;0,00;0,00;0,00;0,00;359,40;109,60;23,37;0,00
"C11105263";1;12;2999,00;11;4607,24;2159,28;0,00;1157,20;248,00;0,00;0,00;0,00;162,17;0,00;0,00;3726,65;880,59;19,11;0,00
"C11105264";1;6;1380,00;5;1400,00;1131,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1131,60;268,40;19,17;1131,60
"Q11105265";1;12;4495,00;10;4065,50;3596,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3596,00;469,50;11,55;0,00
"C11105266";1;14;2450,00;10;4502,90;2082,50;0,00;1737,00;0,00;0,00;0,00;0,00;18,94;0,00;0,00;3838,44;664,46;14,76;2082,50
"W11105267";1;4;758,00;4;823,44;545,76;0,00;0,00;0,00;0,00;0,00;0,00;39,92;0,00;0,00;585,68;237,76;28,87;0,00
"C11105270";1;14;3600,00;9;6472,50;3060,00;0,00;1831,50;393,45;0,00;0,00;0,00;0,00;0,00;0,00;5284,95;1187,55;18,35;0,00
"C11105271";1;12;2289,00;8;4897,50;2289,00;0,00;1417,08;256,70;0,00;0,00;0,00;0,00;0,00;0,00;3962,78;934,72;19,09;0,00
"C11105272";1;10;1835,00;8;2100,00;1468,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1468,00;632,00;30,10;0,00
"C11105273";1;10;2072,00;8;4925,00;2072,00;0,00;1619,52;326,99;0,00;0,00;0,00;0,00;0,00;0,00;4018,51;906,49;18,41;0,00
"C11105274";1;8;2356,00;6;4904,00;2002,60;0,00;1042,20;0,00;0,00;1140,00;0,00;0,00;0,00;0,00;4184,80;719,20;14,67;0,00
"C11105275";1;10;3439,00;7;5437,50;2751,20;0,00;1247,38;461,91;0,00;0,00;0,00;0,00;0,00;0,00;4460,49;977,01;17,97;0,00
"C11105276";1;6;2807,00;6;4072,03;2245,60;0,00;1140,00;0,00;0,00;0,00;0,00;35,97;0,00;0,00;3421,57;650,46;15,97;0,00
"C11105278";1;20;4500,00;20;8560,00;3825,00;0,00;3390,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7215,00;1345,00;15,71;0,00
"C11105279";1;6;1641,50;4;1805,00;1477,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1477,35;327,65;18,15;1477,35
"C11105280";1;5;1248,00;3;1861,74;998,40;0,00;423,28;0,00;0,00;0,00;0,00;72,47;0,00;0,00;1494,15;367,59;19,74;0,00
"C11105281";1;5;599,00;2;790,00;455,24;0,00;133,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;588,44;201,56;25,51;455,24
"C11105282";1;10;2156,00;10;2753,50;2194,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2194,50;559,00;20,30;0,00
"C11105283";1;4;924,00;4;1700,00;739,20;0,00;646,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1385,20;314,80;18,52;0,00
"C11105284";1;4;924,00;4;1700,00;739,20;0,00;646,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1385,20;314,80;18,52;0,00
"E11105285";1;11;745,00;10;817,55;596,00;0,00;0,00;0,00;0,00;0,00;0,00;31,49;0,00;0,00;627,49;190,06;23,25;596,00
"C11105286";1;4;1325,00;4;1595,00;1060,00;0,00;0,00;185,00;0,00;0,00;0,00;0,00;0,00;0,00;1245,00;350,00;21,94;0,00
"C11105287";1;8;1400,00;8;1770,00;1400,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1400,00;370,00;20,90;1400,00
"Q11105288";1;6;2350,00;6;2068,00;1880,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1880,00;188,00;9,09;0,00
"Q11105289";1;12;3195,00;12;2811,60;2556,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2556,00;255,60;9,09;0,00
"Q11105293";1;12;0,00;12;988,90;899,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;899,00;89,90;9,09;0,00
"Q11105294";1;10;2775,00;10;2195,60;2000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2000,00;195,60;8,91;0,00
"Q11105295";1;12;3195,00;12;2811,60;2556,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2556,00;255,60;9,09;0,00
"C11105296";1;6;779,80;4;865,00;701,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;701,82;163,18;18,86;701,82
"T11105297";1;8;1360,00;6;1195,00;1088,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1088,00;107,00;8,95;0,00
"C11105298";1;10;718,00;7;915,00;718,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;718,00;197,00;21,53;718,00
"C11105300";1;8;2380,00;8;1915,00;1785,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1785,00;130,00;6,79;1785,00
"C11105301";1;8;2198,00;5;2910,00;1714,44;0,00;0,00;598,27;0,00;0,00;0,00;0,00;0,00;0,00;2312,71;597,29;20,53;0,00
"C11105302";1;14;2450,00;13;5452,50;2082,50;0,00;2258,10;280,66;0,00;0,00;0,00;0,00;0,00;0,00;4621,26;831,24;15,25;2082,50
"C11105303";1;6;861,00;5;1000,00;757,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;757,68;242,32;24,23;0,00
"T11105304";1;12;2360,00;11;2247,50;2006,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2006,00;241,50;10,75;2006,00
"C11105305";1;8;2220,00;4;3037,74;1998,00;0,00;0,00;206,25;0,00;0,00;0,00;108,23;0,00;0,00;2312,48;725,26;23,87;0,00
"C11105306";1;8;715,00;7;1388,66;572,00;0,00;341,00;0,00;0,00;0,00;0,00;53,90;0,00;0,00;966,90;421,76;30,37;572,00
"C11105307";1;2;439,00;2;825,00;439,00;0,00;226,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;665,54;159,46;19,33;0,00
"C11105308";1;6;525,00;4;706,00;573,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;573,50;132,50;18,77;573,50
"W11105309";1;6;429,00;4;1446,19;343,20;0,00;483,20;286,00;0,00;0,00;0,00;56,16;0,00;0,00;1168,56;277,63;19,20;0,00
"C11105310";1;6;1460,00;4;2517,02;1168,00;0,00;513,50;220,00;0,00;0,00;0,00;98,19;0,00;0,00;1999,69;517,33;20,55;0,00
"C11105311";1;8;1095,00;8;1264,00;875,00;149,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1024,00;240,00;18,99;875,00
"C11105312";1;8;2576,00;7;4735,00;2576,00;0,00;1075,00;256,54;0,00;0,00;0,00;0,00;0,00;0,00;3907,54;827,46;17,48;0,00
"C11105313";1;12;5010,00;7;8220,50;4008,00;0,00;1529,50;0,00;0,00;1246,00;0,00;0,00;0,00;0,00;6783,50;1437,00;17,48;0,00
"C11105314";1;11;0,00;7;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"Q11105315";1;8;995,00;8;787,60;716,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;716,40;71,20;9,04;0,00
"C11105316";1;10;2840,00;6;2860,00;2328,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2328,80;531,20;18,57;0,00
"C11105317";1;8;910,00;7;1238,42;944,00;0,00;0,00;0,00;0,00;0,00;0,00;48,00;0,00;0,00;992,00;246,42;19,90;0,00
"C11105318";1;7;980,00;7;1310,75;983,00;0,00;0,00;0,00;0,00;0,00;0,00;63,99;0,00;0,00;1046,99;263,76;20,12;983,00
"C11105319";1;12;0,00;8;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"V11105320";1;12;3950,00;7;3476,00;3160,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3160,00;316,00;9,09;3160,00
"C11105321";1;12;3195,00;12;5780,00;2556,00;0,00;2214,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4770,00;1010,00;17,47;0,00
"C11105322";1;15;2266,00;10;2590,00;2039,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2039,40;550,60;21,26;0,00
"C11105323";1;10;1449,00;10;2530,00;1159,20;0,00;730,50;163,00;0,00;0,00;0,00;0,00;0,00;0,00;2052,70;477,30;18,87;0,00
"C11105324";1;4;799,00;4;1602,50;639,20;0,00;540,00;145,00;0,00;0,00;0,00;0,00;0,00;0,00;1324,20;278,30;17,37;0,00
"C11105325";1;16;5549,00;15;8600,00;4439,20;0,00;2850,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7289,20;1310,80;15,24;0,00
"T11105326";1;14;6408,00;14;6170,50;5485,05;98,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5583,05;587,45;9,52;1371,26
"C11105327";1;6;833,00;6;925,00;749,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;749,70;175,30;18,95;749,70
"C11105328";1;4;336,00;4;773,98;336,00;0,00;0,00;0,00;0,00;0,00;0,00;103,56;0,00;0,00;439,56;334,42;43,21;0,00
"Q11105329";1;8;1695,00;8;1491,60;1356,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1356,00;135,60;9,09;0,00
"C11105330";1;8;1950,00;7;3255,00;1404,00;0,00;1311,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2715,00;540,00;16,59;0,00
"C11105331";1;14;3908,00;14;7543,00;3360,05;98,00;2602,80;433,99;0,00;0,00;0,00;0,00;0,00;0,00;6494,84;1048,16;13,90;840,01
"C11105332";1;18;4995,00;15;6830,00;3596,40;0,00;2008,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5604,40;1225,60;17,94;0,00
"T11105333";1;6;1225,00;5;1890,10;980,00;0,00;670,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1650,00;240,10;12,70;0,00
"C11105334";1;6;2261,00;5;3682,50;1450,00;0,00;1132,70;306,35;0,00;0,00;0,00;0,00;0,00;0,00;2889,05;793,45;21,55;0,00
"C11105335";1;8;1120,00;7;1405,00;1143,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1143,00;262,00;18,65;1143,00
"C11105336";1;10;1960,00;10;2393,00;1952,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1952,00;441,00;18,43;0,00
"C11105337";1;8;2471,00;6;4706,00;1779,12;0,00;1017,00;0,00;0,00;1068,00;0,00;0,00;0,00;0,00;3864,12;841,88;17,89;0,00
"Q11105338";1;8;2795,00;8;2375,75;2236,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2236,00;139,75;5,88;2236,00
"C11105339";1;10;2740,00;10;2760,00;2246,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2246,80;513,20;18,59;2246,80
"C11105340";1;10;2820,00;9;3074,99;2312,40;0,00;0,00;0,00;0,00;0,00;0,00;154,09;0,00;0,00;2466,49;608,50;19,79;0,00
"C11105341";1;6;1095,00;6;842,03;500,00;0,00;0,00;0,00;0,00;0,00;0,00;10,56;0,00;0,00;510,56;331,47;39,37;0,00
"E11105342";1;8;1820,00;8;2028,00;1826,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1826,00;202,00;9,96;0,00
"C11105343";1;5;770,00;4;981,00;794,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;794,00;187,00;19,06;0,00
"C11105344";1;6;1095,00;6;825,00;600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;600,00;225,00;27,27;0,00
"C11105345";1;6;1022,00;4;1585,00;919,80;0,00;0,00;371,25;0,00;0,00;0,00;0,00;0,00;0,00;1291,05;293,95;18,55;919,80
"C11105347";1;10;2555,00;7;4739,00;1839,60;0,00;874,00;0,00;0,00;1140,00;0,00;0,00;0,00;0,00;3853,60;885,40;18,68;0,00
"C11105348";1;8;1595,00;8;3257,50;1148,40;0,00;1107,00;399,57;0,00;0,00;0,00;0,00;0,00;0,00;2654,97;602,53;18,50;0,00
"C11105349";1;10;1071,00;10;1470,00;1071,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1071,00;399,00;27,14;0,00
"C11105350";1;6;1875,00;6;4679,00;1500,00;0,00;1084,50;0,00;0,00;1140,00;0,00;0,00;0,00;0,00;3724,50;954,50;20,40;0,00
"C11105351";1;4;493,50;4;635,00;493,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;493,50;141,50;22,28;0,00
"C11105352";1;4;497,00;3;620,00;497,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;497,00;123,00;19,84;0,00
"C11105353";1;2;329,00;2;410,00;329,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;329,00;81,00;19,76;0,00
"C11105354";1;6;914,00;5;2120,00;731,20;0,00;1132,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1863,90;256,10;12,08;0,00
"C11105355";1;7;1777,00;4;2522,50;1421,60;0,00;398,64;177,00;0,00;0,00;0,00;0,00;0,00;0,00;1997,24;525,26;20,82;0,00
"C11105356";1;6;980,00;5;1229,50;1001,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1001,50;228,00;18,54;1001,50
"C11105357";1;4;493,00;4;635,00;493,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;493,00;142,00;22,36;493,00
"T11105358";1;8;1932,00;7;5172,52;1932,00;0,00;1265,25;481,32;655,60;0,00;0,00;0,00;0,00;0,00;4334,17;838,35;16,21;0,00
"C11105359";1;10;1350,00;8;2328,00;1147,50;0,00;678,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1825,50;502,50;21,59;0,00
"C11105361";1;8;2860,00;8;4390,00;2431,00;0,00;1359,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3790,24;599,76;13,66;0,00
"C11105362";1;8;3633,00;7;4825,00;2600,00;0,00;1115,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3715,78;1109,22;22,99;0,00
"C11105363";1;20;2850,00;19;11332,95;2422,50;0,00;3167,50;0,00;0,00;3804,00;0,00;0,00;0,00;0,00;9394,00;1938,95;17,11;0,00
"C11105364";1;6;380,00;2;818,75;304,00;0,00;265,30;0,00;0,00;0,00;0,00;31,14;0,00;0,00;600,44;218,31;26,66;304,00
"C11105365";1;16;3220,00;12;3240,00;2640,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2640,40;599,60;18,51;2640,40
"B11105366";1;8;1190,00;8;1516,00;1242,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1242,00;274,00;18,07;1242,00
"C11105367";1;5;1000,00;3;1480,00;800,00;0,00;338,40;29,00;0,00;0,00;0,00;0,00;0,00;0,00;1167,40;312,60;21,12;800,00
"C11105368";1;6;1203,00;4;2007,50;962,40;0,00;435,20;162,00;0,00;0,00;0,00;0,00;0,00;0,00;1559,60;447,90;22,31;962,40
"C11105369";1;6;1203,00;4;1845,00;962,40;0,00;435,20;45,00;0,00;0,00;0,00;0,00;0,00;0,00;1442,60;402,40;21,81;962,40
"C11105370";1;6;700,00;4;901,00;731,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;731,00;170,00;18,87;731,00
"E11105371";1;9;560,00;9;580,00;448,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;448,00;132,00;22,76;448,00
"W11105372";1;10;1960,00;9;2393,00;1952,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1952,00;441,00;18,43;0,00
"C11105373";1;6;918,00;4;2278,00;791,48;28,00;867,60;257,84;0,00;0,00;0,00;0,00;0,00;0,00;1944,92;333,08;14,62;197,87
"C11105374";1;6;595,00;4;834,60;636,50;0,00;0,00;0,00;0,00;0,00;0,00;32,16;0,00;0,00;668,66;165,94;19,88;0,00
"C11105375";1;8;1890,00;8;2602,27;1889,00;0,00;0,00;0,00;0,00;0,00;0,00;187,43;0,00;0,00;2076,43;525,84;20,21;1889,00
"C11105376";1;4;490,00;4;630,00;490,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;490,00;140,00;22,22;0,00
"V11105377";1;8;4195,00;8;7484,50;3356,00;0,00;1476,00;530,97;760,50;0,00;0,00;0,00;0,00;0,00;6123,47;1361,03;18,18;3356,00
"T11105378";1;6;1533,00;4;1957,00;1226,40;0,00;486,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1712,40;244,60;12,50;0,00
"T11105379";1;6;1533,00;5;2099,50;1226,40;0,00;607,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1833,90;265,60;12,65;0,00
